20200103,300336.SZ,文化传媒,新文化,4.75,9.7,508495856.0,,3349548332.5,3829593412.0,15.43,,93003,,9,0/0,,Z
20200103,300343.SZ,电子信息,联创股份,3.48,10.13,494217056.0,,2759395498.68,4091463951.36,18.28,53672739480.0,93630,94012,1,2/2,2.0,U
20200103,300345.SZ,金属制品,红宇新材,8.32,4.52,306529376.0,,2658834647.04,3671578460.16,11.38,,93036,,1,0/0,,Z
20200103,300397.SZ,电子信息,天和防务,33.08,9.0,771625472.0,,5108567556.0,7939200000.0,15.2,,102021,,27,0/0,,Z
20200103,300510.SZ,输配电气,金冠股份,7.33,3.39,362593248.0,,3703577811.99,6471546991.36,9.82,,93315,,1,0/0,,Z
20200103,300592.SZ,装修装饰,华凯创意,12.28,2.93,118292089.0,,1064755820.0,1502839908.0,10.88,,93618,,1,0/0,,Z
20200103,300627.SZ,电子信息,华测导航,24.38,10.02,203034517.0,,2513518634.7,5945794887.6,8.33,22022844080.0,100418,100418,0,1/1,1.0,U
20200103,300643.SZ,汽车行业,万通智控,25.47,10.02,626669488.0,,2132728947.27,5094000000.0,30.65,48088378800.0,102736,103112,1,1/1,1.0,U
20200103,300713.SZ,输配电气,英可瑞,15.45,2.05,280893712.0,,992256983.85,2216109375.0,27.24,,93409,,1,1/2,,Z
20200103,300787.SZ,电子元件,海能实业,93.35,-10.0,823471008.0,110573075000.0,1980887000.0,7923548000.0,38.71,14710653100.0,,144145,1,,1.0,D
20200103,300795.SZ,文化传媒,米奥兰特,32.11,10.0,362516288.0,,804066510.0,3216266040.0,45.97,23209974970.0,101851,132539,5,1/1,1.0,U
20200103,300807.SZ,专用设备,天迈科技,66.04,9.99,14149136.0,,1122680000.0,4480880040.0,1.26,234682979960.0,92503,92503,0,11/11,11.0,U
20200103,300811.SZ,电子元件,铂科新材,50.26,10.0,1725275.0,,723744000.0,2894976000.0,0.24,83535788980.0,92503,92503,0,4/4,4.0,U
20200103,600053.SH,多元金融,九鼎投资,30.77,10.01,819890208.0,,13340050416.0,13340050416.0,6.25,13688219120.0,93209,133947,15,4/4,4.0,U
20200103,600095.SH,房地产,哈高科,10.95,1.39,1419836320.0,,3955836036.75,3955836069.6,34.29,,92503,,1,2/3,,Z
20200103,600223.SH,房地产,鲁商发展,9.56,3.13,1565613808.0,,9569254080.0,9569254080.0,16.14,,92505,,2,5/10,,Z
20200103,600227.SH,化工行业,圣济堂,2.79,9.84,116410172.0,,3566120936.13,4723844440.32,3.32,7350712560.0,130007,130007,0,1/1,1.0,U
20200103,600242.SH,软件服务,中昌数据,9.53,10.05,662997072.0,,3932465861.47,4352018593.6,17.2,45755836260.0,94634,112446,5,3/5,2.0,U
20200103,600313.SH,农牧饲渔,农发种业,3.41,10.0,130061091.0,,3476144134.87,3690297416.96,3.77,47958236590.0,93001,93001,0,2/2,2.0,U
20200103,600316.SH,航天航空,洪都航空,14.51,10.01,349306304.0,,10405331569.12,10405331569.12,3.51,76291867820.0,112124,112124,0,1/1,1.0,U
20200103,600354.SH,农牧饲渔,敦煌种业,5.82,10.02,449346640.0,,3071808105.6,3071808105.6,15.04,26081166000.0,133218,133218,0,1/1,1.0,U
20200103,600359.SH,农牧饲渔,新农开发,6.16,10.0,288364960.0,,2350118971.2,2350118946.56,12.64,7113752800.0,142222,142222,0,1/1,1.0,U
20200103,600371.SH,农牧饲渔,万向德农,13.68,9.97,556677984.0,,3078820800.0,3078820800.0,18.63,17522712000.0,133415,140349,4,1/1,1.0,U
20200103,600478.SH,材料行业,科力远,4.85,9.98,219673049.0,,7127980398.0,8018414751.2,3.18,35422135050.0,104553,104553,0,1/1,1.0,U
20200103,600965.SH,农牧饲渔,福成股份,7.88,10.06,102644381.0,,6451363525.4,6451363564.8,1.65,10678976000.0,135256,140017,1,1/1,1.0,U
20200103,603000.SH,文化传媒,人民网,22.44,10.0,660488704.0,,24811707296.64,24811707296.64,2.7,151281234720.0,93616,93616,0,1/1,1.0,U
20200103,603005.SH,电子元件,晶方科技,45.87,5.89,1676572336.0,,10535396600.85,10535396600.85,15.85,,140155,,1,1/2,,Z
20200103,603109.SH,专用设备,神驰机电,32.03,9.99,157625315.0,,1174540100.0,4697840100.0,13.43,60880285810.0,93002,93002,0,3/3,3.0,U
20200103,603133.SH,电子元件,碳元科技,27.67,10.02,302177696.0,,3125572624.65,5823843250.0,10.1,,143046,,6,0/0,,Z
20200103,603178.SH,汽车行业,圣龙股份,14.47,10.04,200601406.0,,737434610.0,2920650846.0,27.65,,94453,,10,3/6,,Z
